terrainID,position,direction,average_power
aa1u,4,32,161.1886
aa1u,4,33,190.3384
aa1u,4,34,210.0344
aa1u,4,35,217.0515
aa1v,0,0,133.8671
aa1v,0,1,166.4271
aa1v,0,2,179.4909
aa1v,0,3,182.2784
aa1v,0,4,107.7804
aa1v,0,5,74.24074
aa1v,0,6,40.60148
aa1v,1,0,161.8587
aa1v,1,1,128.624
aa1v,1,2,90.8601
aa1v,1,3,54.47874
aa1v,1,4,191.47
aa1v,1,5,217.8796
aa1v,1,6,236.1873
aa1v,2,0,125.0716
aa1v,2,1,94.3791
aa1v,2,2,62.93354
aa1v,2,3,39.52045
aa1v,2,4,243.2694
aa1v,2,5,168.0012
aa1v,2,6,177.2982
aa1v,3,0,179.8825
aa1v,3,1,215.1626
aa1v,3,2,240.4064
aa1v,3,3,240.64
aa1v,3,4,147.6593
aa1v,3,5,111.2643
aa1v,3,6,68.41605
aa1v,4,0,227.586
aa1v,4,1,223.4702
aa1v,4,2,208.7484
aa1v,4,3,179.8585
aa1v,4,4,148.5312
aa1v,4,5,110.4509
aa1v,4,6,72.45921
aa1v,4,7,35.5207
aa1v,4,8,14.663
aa1v,4,9,75.42048
aa1v,4,10,15.79341
aa1v,4,11,14.55168
aa1v,4,12,65.33366
aa1v,4,13,167.3935
aa1v,4,14,103.9468
aa1v,4,15,139.7856
aa1v,4,16,156.1553
aa1v,4,17,165.8587
aa1v,4,18,210.8795
aa1v,4,19,208.3864
aa1v,4,20,174.0019
aa1v,4,21,142.4859
aa1v,4,22,104.343
aa1v,4,23,68.50921
aa1v,4,24,35.87519
aa1v,4,25,12.62313
aa1v,4,26,69.6322
aa1v,4,27,29.88431
aa1v,4,28,16.78414
aa1v,4,29,63.21594
aa1v,4,30,140.8944
aa1v,4,31,96.15395
aa1v,4,32,127.1325
aa1v,4,33,149.9507
aa1v,4,34,166.9729
aa1v,4,35,172.7317
aa1w,0,0,169.2933
aa1w,0,1,184.259
aa1w,0,2,192.6046
aa1w,0,3,201.8015
aa1w,0,4,138.7134
aa1w,0,5,100.1676
aa1w,0,6,65.5899
aa1w,1,0,179.7726
aa1w,1,1,130.8772
aa1w,1,2,96.07317
aa1w,1,3,58.61388
aa1w,1,4,198.1159
aa1w,1,5,232.2135
aa1w,1,6,260.6346
aa1w,2,0,144.8972
aa1w,2,1,111.7608
aa1w,2,2,78.44619
aa1w,2,3,44.65443
aa1w,2,4,183.9699
aa1w,2,5,206.9587
aa1w,2,6,209.6157
aa1w,3,0,150.0118
aa1w,3,1,185.1677
aa1w,3,2,219.1828
aa1w,3,3,241.9098
aa1w,3,4,120.9002
aa1w,3,5,85.6255
aa1w,3,6,53.3836
aa1w,4,0,247.4991
aa1w,4,1,242.6685
aa1w,4,2,205.7867
aa1w,4,3,171.9807
aa1w,4,4,125.1659
aa1w,4,5,94.33338
aa1w,4,6,61.30193
aa1w,4,7,29.5713
aa1w,4,8,11.06747
aa1w,4,9,91.05204
aa1w,4,10,13.29003
aa1w,4,11,25.342
aa1w,4,12,83.97964
aa1w,4,13,188.7706
aa1w,4,14,120.7118
aa1w,4,15,152.5218
aa1w,4,16,169.3549
aa1w,4,17,186.2122
aa1w,4,18,246.129
aa1w,4,19,220.2375
aa1w,4,20,188.4546
aa1w,4,21,130.8058
aa1w,4,22,100.3606
aa1w,4,23,61.27824
aa1w,4,24,31.3693
aa1w,4,25,147.2962
aa1w,4,26,57.73326
aa1w,4,27,11.817
aa1w,4,28,23.33797
aa1w,4,29,83.78698
aa1w,4,30,182.0481
aa1w,4,31,111.4614
aa1w,4,32,137.3925
aa1w,4,33,166.3915
aa1w,4,34,185.6778
aa1w,4,35,191.0232
aa1x,0,0,141.5133
aa1x,0,1,170.2703
aa1x,0,2,196.2468
aa1x,0,3,210.3347
aa1x,0,4,105.0497
aa1x,0,5,73.58833
aa1x,0,6,43.57241
aa1x,1,0,143.993
aa1x,1,1,121.6363
aa1x,1,2,88.0453
aa1x,1,3,58.73762
aa1x,1,4,166.7552
aa1x,1,5,180.5142
aa1x,1,6,175.0458
aa1x,2,0,148.5665
aa1x,2,1,114.0999
aa1x,2,2,80.41937
aa1x,2,3,45.39205
aa1x,2,4,289.3295
aa1x,2,5,189.0508
aa1x,2,6,193.0401
aa1x,3,0,176.9417
aa1x,3,1,209.6681
aa1x,3,2,226.482
aa1x,3,3,238.9492
aa1x,3,4,133.394
aa1x,3,5,88.8813
aa1x,3,6,50.89565
aa1x,4,0,236.1476
aa1x,4,1,226.1412
aa1x,4,2,206.524
aa1x,4,3,172.8215
aa1x,4,4,137.7051
aa1x,4,5,93.86266
aa1x,4,6,56.55853
aa1x,4,7,25.99332
aa1x,4,8,105.5277
aa1x,4,9,25.81968
aa1x,4,10,8.118218
aa1x,4,11,53.61437
aa1x,4,12,147.2541
aa1x,4,13,91.67125
aa1x,4,14,129.0876
aa1x,4,15,160.5992
aa1x,4,16,185.7587
aa1x,4,17,205.7145
aa1x,4,18,219.1303
aa1x,4,19,193.2121
aa1x,4,20,160.1771
aa1x,4,21,122.8569
aa1x,4,22,84.79487
aa1x,4,23,49.6329
aa1x,4,24,21.09899
aa1x,4,25,90.20802
aa1x,4,26,22.02763
aa1x,4,27,8.54185
aa1x,4,28,48.87368
aa1x,4,29,138.9843
aa1x,4,30,93.90598
aa1x,4,31,127.8453
aa1x,4,32,163.1003
aa1x,4,33,178.8572
aa1x,4,34,201.307
aa1x,4,35,210.3869
aa1y,0,0,126.6704
aa1y,0,1,158.9786
aa1y,0,2,169.6603
aa1y,0,3,171.1736
aa1y,0,4,106.1645
aa1y,0,5,70.72675
aa1y,0,6,41.31535
aa1y,1,0,141.4453
aa1y,1,1,113.035
aa1y,1,2,88.1582
aa1y,1,3,50.81111
aa1y,1,4,174.6982
aa1y,1,5,206.1848
aa1y,1,6,182.2482
aa1y,2,0,151.5936
aa1y,2,1,122.3546
aa1y,2,2,83.68143
aa1y,2,3,54.27003
aa1y,2,4,286.241
aa1y,2,5,196.488
aa1y,2,6,188.7986
aa1y,3,0,159.9176
aa1y,3,1,193.8765
aa1y,3,2,230.0252
aa1y,3,3,242.1329
aa1y,3,4,130.5287
aa1y,3,5,97.21556
aa1y,3,6,62.08467
aa1y,4,0,212.3916
aa1y,4,1,205.5272
aa1y,4,2,175.8
aa1y,4,3,135.8398
aa1y,4,4,100.3527
aa1y,4,5,68.61765
aa1y,4,6,36.54148
aa1y,4,7,17.96027
aa1y,4,8,88.16656
aa1y,4,9,24.64033
aa1y,4,10,6.683368
aa1y,4,11,35.74306
aa1y,4,12,115.949
aa1y,4,13,83.53928
aa1y,4,14,124.1571
aa1y,4,15,137.4151
aa1y,4,16,163.8222
aa1y,4,17,183.9856
aa1y,4,18,208.5802
aa1y,4,19,175.3916
aa1y,4,20,149.5627
aa1y,4,21,106.4251
aa1y,4,22,72.63426
aa1y,4,23,45.14711
aa1y,4,24,23.9664
aa1y,4,25,108.5308
aa1y,4,26,34.07967
aa1y,4,27,6.663231
aa1y,4,28,28.2969
aa1y,4,29,104.4871
aa1y,4,30,85.14821
aa1y,4,31,120.1526
aa1y,4,32,144.809
aa1y,4,33,161.1953
aa1y,4,34,186.065
aa1y,4,35,189.3345
aa1z,0,0,141.098
aa1z,0,1,161.1997
aa1z,0,2,187.6734
aa1z,0,3,193.6075
aa1z,0,4,102.4156
aa1z,0,5,68.03656
aa1z,0,6,35.59527
aa1z,1,0,162.6837
aa1z,1,1,126.5087
aa1z,1,2,92.54234
aa1z,1,3,54.49606
aa1z,1,4,199.715
aa1z,1,5,219.2983
aa1z,1,6,237.1261
aa1z,2,0,140.0386
aa1z,2,1,100.5139
aa1z,2,2,66.16751
aa1z,2,3,35.58059
aa1z,2,4,251.0517
aa1z,2,5,191.5161
aa1z,2,6,201.3773
aa1z,3,0,161.7703
aa1z,3,1,189.4872
aa1z,3,2,206.4032
aa1z,3,3,212.0316
aa1z,3,4,128.1205
aa1z,3,5,88.31328
aa1z,3,6,53.02002
aa1z,4,0,257.6332
aa1z,4,1,251.62
aa1z,4,2,233.1038
aa1z,4,3,210.25
aa1z,4,4,174.5207
aa1z,4,5,137.6175
aa1z,4,6,91.67183
aa1z,4,7,52.89731
aa1z,4,8,21.00763
aa1z,4,9,97.47208
aa1z,4,10,21.25974
aa1z,4,11,10.4053
aa1z,4,12,58.50242
aa1z,4,13,158.3029
aa1z,4,14,103.9574
aa1z,4,15,135.2258
aa1z,4,16,159.0203
aa1z,4,17,179.5974
aa1z,4,18,242.6162
aa1z,4,19,223.2467
aa1z,4,20,192.1248
aa1z,4,21,150.5565
aa1z,4,22,109.5126
aa1z,4,23,72.18643
aa1z,4,24,40.14819
aa1z,4,25,15.75851
aa1z,4,26,74.45933
aa1z,4,27,17.41592
aa1z,4,28,10.99991
aa1z,4,29,53.6208
aa1z,4,30,141.4758
aa1z,4,31,97.87036
aa1z,4,32,134.2377
aa1z,4,33,156.955
aa1z,4,34,176.7224
aa1z,4,35,182.9042
aa02,0,0,147.461
aa02,0,1,171.0593
aa02,0,2,184.7702
aa02,0,3,197.8623
aa02,0,4,115.4803
aa02,0,5,80.21713
aa02,0,6,50.93826
aa02,1,0,159.8416
aa02,1,1,123.5409
aa02,1,2,87.45458
aa02,1,3,50.88114
aa02,1,4,184.8964
aa02,1,5,212.9987
aa02,1,6,217.2455
aa02,2,0,144.9397
aa02,2,1,111.3382
aa02,2,2,79.7332
aa02,2,3,49.87905
aa02,2,4,284.4326
aa02,2,5,176.0048
aa02,2,6,190.1218
aa02,3,0,171.5885
aa02,3,1,197.6485
aa02,3,2,220.027
aa02,3,3,215.6829
aa02,3,4,141.9746
aa02,3,5,97.27882
aa02,3,6,56.94837
aa02,4,0,241.4091
aa02,4,1,235.2984
aa02,4,2,217.4949
aa02,4,3,188.4639
aa02,4,4,143.5242
aa02,4,5,107.7801
aa02,4,6,69.57518
aa02,4,7,35.5142
aa02,4,8,11.26042
aa02,4,9,67.08085
aa02,4,10,13.41083
aa02,4,11,22.28736
aa02,4,12,85.19855
aa02,4,13,191.0366
aa02,4,14,113.4519
aa02,4,15,140.9494
aa02,4,16,170.2975
aa02,4,17,176.8083
aa02,4,18,233.6581
aa02,4,19,221.2616
aa02,4,20,196.8629
aa02,4,21,149.451
aa02,4,22,107.3327
aa02,4,23,67.89583
aa02,4,24,36.25936
aa02,4,25,12.51166
aa02,4,26,62.39042
aa02,4,27,12.23907
aa02,4,28,20.47859
aa02,4,29,77.97254
aa02,4,30,170.0036
aa02,4,31,104.0007
aa02,4,32,135.6427
aa02,4,33,154.2982
aa02,4,34,171.354
aa02,4,35,182.021
aa2a,0,0,166.3856
aa2a,0,1,202.0855
aa2a,0,2,223.703
aa2a,0,3,221.5901
aa2a,0,4,129.2474
aa2a,0,5,95.65459
aa2a,0,6,64.03652
aa2a,1,0,136.4854
aa2a,1,1,103.8233
aa2a,1,2,71.42211
aa2a,1,3,44.14337
aa2a,1,4,160.788
aa2a,1,5,168.0641
aa2a,1,6,175.4492
aa2a,2,0,171.6531
aa2a,2,1,130.7968
aa2a,2,2,94.06599
aa2a,2,3,58.16142
aa2a,2,4,199.7387
aa2a,2,5,220.7229
aa2a,2,6,224.9484
aa2a,3,0,121.9271
aa2a,3,1,147.2978
aa2a,3,2,169.2683
aa2a,3,3,181.831
aa2a,3,4,93.99403
aa2a,3,5,66.32989
aa2a,3,6,42.20815
aa2a,4,0,264.0116
aa2a,4,1,258.4236
aa2a,4,2,229.8625
aa2a,4,3,206.583
aa2a,4,4,163.3939
aa2a,4,5,119.4873
aa2a,4,6,75.97572
aa2a,4,7,37.60812
aa2a,4,8,13.90897
aa2a,4,9,67.42471
aa2a,4,10,13.79843
aa2a,4,11,21.90084
aa2a,4,12,88.84673
aa2a,4,13,198.2505
aa2a,4,14,113.971
aa2a,4,15,150.2922
aa2a,4,16,169.0427
aa2a,4,17,188.8659
aa2a,4,18,252.0126
aa2a,4,19,243.6084
aa2a,4,20,204.8424
aa2a,4,21,157.4408
aa2a,4,22,106.3403
aa2a,4,23,67.26798
aa2a,4,24,32.5263
aa2a,4,25,10.67386
aa2a,4,26,64.55681
aa2a,4,27,14.00686
aa2a,4,28,18.33366
aa2a,4,29,68.75408
aa2a,4,30,160.7082
aa2a,4,31,103.8887
aa2a,4,32,136.318
aa2a,4,33,166.1716
aa2a,4,34,180.9251
aa2a,4,35,193.3901
aa2b,0,0,159.6489
aa2b,0,1,188.1476
aa2b,0,2,204.6238
aa2b,0,3,205.4608
aa2b,0,4,123.0586
aa2b,0,5,84.90211
aa2b,0,6,55.30666
aa2b,1,0,168.4359
aa2b,1,1,134.3259
aa2b,1,2,102.4469
aa2b,1,3,64.35667
aa2b,1,4,192.9879
aa2b,1,5,209.4945
aa2b,1,6,213.3998
aa2b,2,0,132.4701
aa2b,2,1,104.1377
aa2b,2,2,70.06049
aa2b,2,3,39.70358
aa2b,2,4,266.1377
aa2b,2,5,184.8914
aa2b,2,6,200.9232
aa2b,3,0,155.2639
aa2b,3,1,186.1166
aa2b,3,2,201.2596
aa2b,3,3,200.6931
aa2b,3,4,119.5332
aa2b,3,5,88.79581
aa2b,3,6,51.25611
aa2b,4,0,186.2558
aa2b,4,1,185.6388
aa2b,4,2,166.01
aa2b,4,3,142.9421
aa2b,4,4,106.4204
aa2b,4,5,77.1118
aa2b,4,6,46.53378
aa2b,4,7,156.4177
aa2b,4,8,71.85852
aa2b,4,9,17.33304
aa2b,4,10,11.94455
aa2b,4,11,67.4664
aa2b,4,12,168.6092
aa2b,4,13,96.80907
aa2b,4,14,134.9498
aa2b,4,15,164.2242
aa2b,4,16,191.8063
aa2b,4,17,203.9993
aa2b,4,18,181.6347
aa2b,4,19,161.8445
aa2b,4,20,140.722
aa2b,4,21,110.3478
aa2b,4,22,78.5314
aa2b,4,23,41.45372
aa2b,4,24,138.5646
aa2b,4,25,55.10417
aa2b,4,26,12.97083
aa2b,4,27,10.70758
aa2b,4,28,46.72772
aa2b,4,29,129.1673
aa2b,4,30,80.14093
aa2b,4,31,113.7893
aa2b,4,32,155.8126
aa2b,4,33,180.4797
aa2b,4,34,199.5082
aa2b,4,35,207.5425
aa2c,0,0,150.818
aa2c,0,1,174.3308
aa2c,0,2,191.7537
aa2c,0,3,194.9032
aa2c,0,4,121.6235
aa2c,0,5,81.45251
aa2c,0,6,49.25886
aa2c,1,0,154.2652
aa2c,1,1,120.2776
aa2c,1,2,80.94085
aa2c,1,3,47.332
aa2c,1,4,188.7314
aa2c,1,5,211.3185
aa2c,1,6,210.2233
aa2c,2,0,151.5193
aa2c,2,1,115.5707
aa2c,2,2,80.83257
aa2c,2,3,49.53391
aa2c,2,4,177.5296
aa2c,2,5,199.8074
aa2c,2,6,196.4334
aa2c,3,0,151.708
aa2c,3,1,189.6993
aa2c,3,2,192.9851
aa2c,3,3,191.3114
aa2c,3,4,120.2811
aa2c,3,5,84.58144
aa2c,3,6,50.39405
aa2c,4,0,197.4357
aa2c,4,1,202.6541
aa2c,4,2,184.9579
aa2c,4,3,156.3233
aa2c,4,4,107.6766
aa2c,4,5,72.06792
aa2c,4,6,41.38224
aa2c,4,7,148.724
aa2c,4,8,59.41842
aa2c,4,9,10.78584
aa2c,4,10,16.11774
aa2c,4,11,74.10981
aa2c,4,12,174.0986
aa2c,4,13,95.84112
aa2c,4,14,129.9375
aa2c,4,15,166.8516
aa2c,4,16,199.0931
aa2c,4,17,222.3563
aa2c,4,18,188.0826
aa2c,4,19,175.6219
aa2c,4,20,147.672
aa2c,4,21,115.6167
aa2c,4,22,85.66568
aa2c,4,23,52.20742
aa2c,4,24,25.53052
aa2c,4,25,82.633
aa2c,4,26,20.99166
aa2c,4,27,5.992712
aa2c,4,28,40.87045
aa2c,4,29,121.9115
aa2c,4,30,86.19544
aa2c,4,31,123.6487
aa2c,4,32,170.9853
aa2c,4,33,205.0467
aa2c,4,34,219.5529
aa2c,4,35,231.315
aa2d,0,0,157.3231
aa2d,0,1,185.1823
aa2d,0,2,201.0854
aa2d,0,3,209.5566
aa2d,0,4,125.0463
aa2d,0,5,87.74531
aa2d,0,6,49.5158
aa2d,1,0,151.9917
aa2d,1,1,128.273
aa2d,1,2,95.43941
aa2d,1,3,61.41249
aa2d,1,4,170.7428
aa2d,1,5,187.0806
aa2d,1,6,186.7167
aa2d,2,0,158.5454
aa2d,2,1,117.211
aa2d,2,2,84.27682
aa2d,2,3,52.64924
aa2d,2,4,175.9969
aa2d,2,5,193.4048
aa2d,2,6,200.5775
aa2d,3,0,167.7048
aa2d,3,1,188.6013
aa2d,3,2,196.8663
aa2d,3,3,193.567
aa2d,3,4,128.6084
aa2d,3,5,88.50681
aa2d,3,6,50.22364
aa2d,4,0,166.7941
aa2d,4,1,159.4388
aa2d,4,2,131.3425
aa2d,4,3,104.3471
aa2d,4,4,72.94794
aa2d,4,5,45.89462
aa2d,4,6,27.25773
aa2d,4,7,91.24261
aa2d,4,8,33.28378
aa2d,4,9,7.252056
aa2d,4,10,17.56482
aa2d,4,11,68.63448
aa2d,4,12,163.7073
aa2d,4,13,96.69341
aa2d,4,14,140.041
aa2d,4,15,174.0807
aa2d,4,16,200.3909
aa2d,4,17,224.1828
aa2d,4,18,160.2104
aa2d,4,19,143.3626
aa2d,4,20,118.4187
aa2d,4,21,95.1713
aa2d,4,22,69.62082
aa2d,4,23,42.47747
aa2d,4,24,157.2952
aa2d,4,25,63.14465
aa2d,4,26,12.54287
aa2d,4,27,8.848746
aa2d,4,28,49.81188
aa2d,4,29,137.1985
aa2d,4,30,87.446
aa2d,4,31,121.2953
aa2d,4,32,161.1687
aa2d,4,33,192.1299
aa2d,4,34,219.8268
aa2d,4,35,225.7805
aa2f,0,0,143.3439
aa2f,0,1,170.9338
aa2f,0,2,186.8088
aa2f,0,3,193.8315
aa2f,0,4,108.7657
aa2f,0,5,77.89687
aa2f,0,6,45.88206
aa2f,1,0,178.8074
aa2f,1,1,163.7023
aa2f,1,2,117.6074
aa2f,1,3,75.88715
aa2f,1,4,196.122
aa2f,1,5,216.4759
aa2f,1,6,204.1105
aa2f,2,0,145.7473
aa2f,2,1,105.4863
aa2f,2,2,69.82959
aa2f,2,3,46.11121
aa2f,2,4,264.4876
aa2f,2,5,185.6914
aa2f,2,6,188.8354
aa2f,3,0,172.608
aa2f,3,1,192.2402
aa2f,3,2,209.6614
aa2f,3,3,223.9742
aa2f,3,4,147.5919
aa2f,3,5,105.9853
aa2f,3,6,64.53746
aa2f,4,0,190.7157
aa2f,4,1,183.8771
aa2f,4,2,168.162
aa2f,4,3,137.5125
aa2f,4,4,101.2253
aa2f,4,5,66.66029
aa2f,4,6,42.10264
aa2f,4,7,138.6344
aa2f,4,8,58.88329
aa2f,4,9,13.74254
aa2f,4,10,11.36841
aa2f,4,11,60.68687
aa2f,4,12,160.5195
aa2f,4,13,102.2941
aa2f,4,14,140.6104
aa2f,4,15,181.101
aa2f,4,16,211.3273
aa2f,4,17,228.1698
aa2f,4,18,186.4084
aa2f,4,19,181.962
aa2f,4,20,150.4208
aa2f,4,21,121.2712
aa2f,4,22,90.97934
aa2f,4,23,52.68589
aa2f,4,24,22.33875
aa2f,4,25,68.97179
aa2f,4,26,16.14811
aa2f,4,27,10.48783
aa2f,4,28,58.85104
aa2f,4,29,148.5126
aa2f,4,30,93.70822
aa2f,4,31,124.1564
aa2f,4,32,166.9411
aa2f,4,33,196.0853
aa2f,4,34,227.5152
aa2f,4,35,234.8969
aa2g,0,0,142.0205
aa2g,0,1,173.0019
aa2g,0,2,193.435
aa2g,0,3,205.7108
aa2g,0,4,117.2168
aa2g,0,5,82.09569
aa2g,0,6,52.58077
aa2g,1,0,134.5268
aa2g,1,1,103.7234
aa2g,1,2,76.64509
aa2g,1,3,45.97145
aa2g,1,4,165.9471
aa2g,1,5,191.1664
aa2g,1,6,203.9608
aa2g,2,0,162.5107
aa2g,2,1,122.1142
aa2g,2,2,79.60794
aa2g,2,3,50.68177
aa2g,2,4,193.5676
aa2g,2,5,214.2558
aa2g,2,6,220.7652
aa2g,3,0,139.6479
aa2g,3,1,171.0818
aa2g,3,2,184.5324
aa2g,3,3,197.0676
aa2g,3,4,105.5197
aa2g,3,5,74.17332
aa2g,3,6,46.30044
aa2g,4,0,236.7014
aa2g,4,1,238.5389
aa2g,4,2,215.6566
aa2g,4,3,184.2438
aa2g,4,4,146.1551
aa2g,4,5,98.00121
aa2g,4,6,62.88633
aa2g,4,7,33.45696
aa2g,4,8,150.0817
aa2g,4,9,47.04495
aa2g,4,10,7.694614
aa2g,4,11,21.151
aa2g,4,12,91.59721
aa2g,4,13,202.2721
aa2g,4,14,109.0829
aa2g,4,15,139.3481
aa2g,4,16,165.6816
aa2g,4,17,179.5085
aa2g,4,18,235.246
aa2g,4,19,225.8618
aa2g,4,20,187.0939
aa2g,4,21,137.6717
aa2g,4,22,97.16374
aa2g,4,23,66.59021
aa2g,4,24,33.38873
aa2g,4,25,133.4975
aa2g,4,26,45.53051
aa2g,4,27,7.20825
aa2g,4,28,17.88608
aa2g,4,29,64.31355
aa2g,4,30,151.5866
aa2g,4,31,90.94385
aa2g,4,32,125.2938
aa2g,4,33,149.6613
aa2g,4,34,168.9855
aa2g,4,35,170.6012
aa2h,0,0,143.9714
aa2h,0,1,162.3913
aa2h,0,2,176.2762
aa2h,0,3,190.3132
aa2h,0,4,108.55
aa2h,0,5,79.16159
aa2h,0,6,47.09105
aa2h,1,0,185.2953
aa2h,1,1,142.3239
aa2h,1,2,98.94669
aa2h,1,3,56.71981
aa2h,1,4,222.5038
aa2h,1,5,247.047
aa2h,1,6,262.3049
aa2h,2,0,133.8582
aa2h,2,1,100.8904
aa2h,2,2,70.85324
aa2h,2,3,39.03944
aa2h,2,4,252.5885
aa2h,2,5,179.3012
aa2h,2,6,187.7206
aa2h,3,0,198.8343
aa2h,3,1,210.8247
aa2h,3,2,219.3155
aa2h,3,3,225.322
aa2h,3,4,148.6656
aa2h,3,5,106.3839
aa2h,3,6,73.4235
aa2h,4,0,159.3638
aa2h,4,1,155.1893
aa2h,4,2,139.3973
aa2h,4,3,121.1332
aa2h,4,4,93.15734
aa2h,4,5,61.91245
aa2h,4,6,38.73512
aa2h,4,7,130.4026
aa2h,4,8,54.91354
aa2h,4,9,14.8597
aa2h,4,10,13.27519
aa2h,4,11,51.64751
aa2h,4,12,141.3965
aa2h,4,13,97.9907
aa2h,4,14,138.6505
aa2h,4,15,181.7435
aa2h,4,16,213.5067
aa2h,4,17,226.7578
aa2h,4,18,150.5324
aa2h,4,19,131.1835
aa2h,4,20,102.4917
aa2h,4,21,78.88721
aa2h,4,22,49.14761
aa2h,4,23,26.98233
aa2h,4,24,93.4765
aa2h,4,25,33.34404
aa2h,4,26,7.497011
aa2h,4,27,17.99797
aa2h,4,28,73.15999
aa2h,4,29,171.8966
aa2h,4,30,91.66663
aa2h,4,31,128.3435
aa2h,4,32,164.1833
aa2h,4,33,195.7045
aa2h,4,34,218.8415
aa2h,4,35,226.9225
aa2i,0,0,154.6528
aa2i,0,1,178.5228
aa2i,0,2,191.1824
aa2i,0,3,201.9466
aa2i,0,4,126.823
aa2i,0,5,92.72012
aa2i,0,6,61.54034
aa2i,1,0,145.8909
aa2i,1,1,111.7859
aa2i,1,2,78.30756
aa2i,1,3,47.37611
aa2i,1,4,172.4108
aa2i,1,5,182.1388
aa2i,1,6,185.2821
aa2i,2,0,170.0787
aa2i,2,1,137.1141
aa2i,2,2,98.6918
aa2i,2,3,64.06433
aa2i,2,4,197.467
aa2i,2,5,203.2804
aa2i,2,6,211.0542
aa2i,3,0,141.0574
aa2i,3,1,166.7091
aa2i,3,2,190.4268
aa2i,3,3,202.916
aa2i,3,4,110.8203
aa2i,3,5,79.55181
aa2i,3,6,44.25578
aa2i,4,0,205.6374
aa2i,4,1,192.6284
aa2i,4,2,170.8492
aa2i,4,3,139.7303
aa2i,4,4,101.6411
aa2i,4,5,69.84544
aa2i,4,6,36.42229
aa2i,4,7,147.5536
aa2i,4,8,56.64025
aa2i,4,9,10.3445
aa2i,4,10,10.75288
aa2i,4,11,56.59438
aa2i,4,12,147.6383
aa2i,4,13,96.37031
aa2i,4,14,134.347
aa2i,4,15,164.0621
aa2i,4,16,178.922
aa2i,4,17,200.2063
aa2i,4,18,198.2649
aa2i,4,19,174.125
aa2i,4,20,148.1942
aa2i,4,21,116.077
aa2i,4,22,80.95311
aa2i,4,23,49.02287
aa2i,4,24,23.01978
aa2i,4,25,88.45895
aa2i,4,26,27.60938
aa2i,4,27,5.434175
aa2i,4,28,28.63894
aa2i,4,29,98.60976
aa2i,4,30,73.80324
aa2i,4,31,109.934
aa2i,4,32,141.1804
aa2i,4,33,170.864
aa2i,4,34,191.4333
aa2i,4,35,198.1611
aa2j,0,0,164.3824
aa2j,0,1,189.8378
aa2j,0,2,213.9667
aa2j,0,3,217.5024
aa2j,0,4,134.6711
aa2j,0,5,97.80287
aa2j,0,6,59.75564
aa2j,1,0,126.1817
aa2j,1,1,94.7711
aa2j,1,2,62.76876
aa2j,1,3,34.45521
aa2j,1,4,256.6801
aa2j,1,5,176.7422
aa2j,1,6,188.778
aa2j,2,0,177.6914
aa2j,2,1,141.9761
aa2j,2,2,104.2192
aa2j,2,3,67.66376
aa2j,2,4,207.2429
aa2j,2,5,224.5508
aa2j,2,6,222.3887
aa2j,3,0,131.8223
aa2j,3,1,162.6017
aa2j,3,2,174.4252
aa2j,3,3,177.3978
aa2j,3,4,99.92787
aa2j,3,5,66.31032
aa2j,3,6,37.70952
aa2j,4,0,285.951
aa2j,4,1,269.0585
aa2j,4,2,253.6598
aa2j,4,3,222.6757
aa2j,4,4,181.146
aa2j,4,5,133.2535
aa2j,4,6,89.8761
aa2j,4,7,49.65726
aa2j,4,8,24.07767
aa2j,4,9,103.9141
aa2j,4,10,30.06944
aa2j,4,11,6.786511
aa2j,4,12,40.10437
aa2j,4,13,126.7543
aa2j,4,14,91.56588
aa2j,4,15,122.0337
aa2j,4,16,140.0436
aa2j,4,17,158.5418
aa2j,4,18,264.6973
aa2j,4,19,240.352
aa2j,4,20,205.1425
aa2j,4,21,160.168
aa2j,4,22,117.7174
aa2j,4,23,80.73893
aa2j,4,24,47.02935
aa2j,4,25,20.32504
aa2j,4,26,98.99982
aa2j,4,27,28.65456
aa2j,4,28,9.637445
aa2j,4,29,39.3279
aa2j,4,30,99.92819
aa2j,4,31,193.0963
aa2j,4,32,105.1622
aa2j,4,33,131.523
aa2j,4,34,149.8949
aa2j,4,35,160.7994
aa2k,0,0,146.9748
aa2k,0,1,183.6749
aa2k,0,2,215.2099
aa2k,0,3,231.8316
aa2k,0,4,113.9476
aa2k,0,5,84.33544
aa2k,0,6,52.78544
aa2k,1,0,176.6411
aa2k,1,1,137.1979
aa2k,1,2,92.77508
aa2k,1,3,56.91702
aa2k,1,4,200.7583
aa2k,1,5,231.0788
aa2k,1,6,242.8768
aa2k,2,0,142.9884
aa2k,2,1,116.2957
aa2k,2,2,75.81983
aa2k,2,3,48.0525
aa2k,2,4,175.9781
aa2k,2,5,195.5064
aa2k,2,6,200.2924
aa2k,3,0,160.2009
aa2k,3,1,190.2292
aa2k,3,2,205.1526
aa2k,3,3,207.2188
aa2k,3,4,115.5154
aa2k,3,5,75.04387
aa2k,3,6,41.90856
aa2k,4,0,221.3355
aa2k,4,1,210.711
aa2k,4,2,188.942
aa2k,4,3,162.2473
aa2k,4,4,121.0525
aa2k,4,5,88.35168
aa2k,4,6,60.46817
aa2k,4,7,33.22742
aa2k,4,8,124.8867
aa2k,4,9,40.93019
aa2k,4,10,8.732074
aa2k,4,11,37.62454
aa2k,4,12,110.8705
aa2k,4,13,86.24718
aa2k,4,14,121.5596
aa2k,4,15,153.1623
aa2k,4,16,187.6526
